sex,name,decade,count
M,Frederick,2010,1847
F,Yareli,2010,1846
F,Zara,2010,1841
M,Isaias,2010,1837
F,Elyse,2010,1836
F,Anabella,2010,1835
F,Lizbeth,2010,1835
F,Regina,2010,1834
M,Deandre,2010,1834
F,Samara,2010,1833
M,Douglas,2010,1832
M,Nico,2010,1831
F,Marie,2010,1829
M,Ahmed,2010,1828
F,Laney,2010,1827
F,Desiree,2010,1826
F,Abbigail,2010,1824
F,Luciana,2010,1824
M,Nash,2010,1823
F,Zoie,2010,1822
F,Claudia,2010,1822
M,Finley,2010,1821
F,Evelynn,2010,1815
M,Dorian,2010,1815
M,Ramon,2010,1813
F,Phoenix,2010,1810
F,Kaia,2010,1805
M,Moshe,2010,1801
F,Melina,2010,1800
M,Sullivan,2010,1797
F,Nancy,2010,1787
M,Arjun,2010,1784
F,Kaylynn,2010,1777
M,Eddie,2010,1776
M,Nasir,2010,1776
M,Kane,2010,1771
F,Dana,2010,1762
M,Kieran,2010,1758
F,Elisabeth,2010,1752
M,Aldo,2010,1751
F,Amara,2010,1749
M,Skylar,2010,1749
F,Jaylee,2010,1746
M,Salvador,2010,1746
F,Lea,2010,1745
M,Terry,2010,1743
M,Alonzo,2010,1742
F,Natalee,2010,1740
F,Madalynn,2010,1733
M,Dominik,2010,1732
M,Cannon,2010,1730
M,Jensen,2010,1729
M,Reese,2010,1728
F,Miah,2010,1723
M,Alvin,2010,1717
F,Halle,2010,1716
F,Rosa,2010,1716
M,Roger,2010,1715
M,London,2010,1712
M,Ace,2010,1712
M,Korbin,2010,1710
F,Hailee,2010,1707
M,Ernesto,2010,1706
F,Teresa,2010,1704
F,Maleah,2010,1703
M,Ezequiel,2010,1696
F,Giana,2010,1695
F,Ryan,2010,1695
M,Rory,2010,1695
F,Charley,2010,1694
M,Lawson,2010,1689
M,Roy,2010,1687
M,Raiden,2010,1686
F,Evie,2010,1682
F,Aisha,2010,1682
F,Myah,2010,1682
M,Major,2010,1681
F,Harlow,2010,1681
M,Nickolas,2010,1679
M,Ahmad,2010,1678
M,Kelvin,2010,1678
M,Boston,2010,1678
F,Isis,2010,1676
M,Aarav,2010,1675
F,Rosemary,2010,1671
F,Mariam,2010,1665
F,Isabela,2010,1664
M,Wade,2010,1663
F,Meredith,2010,1662
F,Jazlynn,2010,1662
F,Alissa,2010,1661
M,Uriah,2010,1659
F,Amya,2010,1659
M,Asa,2010,1658
F,Kimora,2010,1657
M,Jaxton,2010,1656
F,Arely,2010,1656
F,Shiloh,2010,1649
F,Denise,2010,1649
M,Royce,2010,1649
F,Tori,2010,1646
M,Clark,2010,1645
F,Sariah,2010,1643
F,Sandra,2010,1642
M,Mohammed,2010,1639
F,Linda,2010,1638
F,Danika,2010,1638
M,Nathanael,2010,1638
M,Conor,2010,1632
F,Cecelia,2010,1632
F,Kathleen,2010,1629
M,Kristian,2010,1629
M,Carl,2010,1629
F,Siena,2010,1627
M,Nelson,2010,1625
M,Morgan,2010,1621
M,Case,2010,1621
F,Ember,2010,1619
F,Ally,2010,1618
F,Marina,2010,1616
F,Raquel,2010,1614
F,Marisol,2010,1614
F,Karlee,2010,1609
F,Clarissa,2010,1609
F,Journee,2010,1606
F,Kenya,2010,1603
M,Demetrius,2010,1599
F,Janessa,2010,1599
F,Kassandra,2010,1594
F,Milan,2010,1593
M,Davion,2010,1592
F,Alani,2010,1592
M,Madden,2010,1589
M,Braiden,2010,1587
F,Jessie,2010,1584
F,Blakely,2010,1583
F,Aiyana,2010,1582
F,Amiya,2010,1582
M,Rohan,2010,1581
F,Emersyn,2010,1580
M,Malakai,2010,1580
M,Rodney,2010,1579
F,Cara,2010,1575
F,Kristen,2010,1572
F,Adele,2010,1571
F,Gracelynn,2010,1565
M,Channing,2010,1564
F,Mollie,2010,1563
M,Blaine,2010,1559
F,Ansley,2010,1559
F,Simone,2010,1559
M,Julien,2010,1557
F,Amelie,2010,1556
M,Xzavier,2010,1553
M,Keagan,2010,1549
F,Joslyn,2010,1548
F,Lilianna,2010,1548
M,Terrance,2010,1547
M,Quincy,2010,1547
F,Saniyah,2010,1542
M,Noe,2010,1542
M,Trace,2010,1541
F,Greta,2010,1540
F,Paityn,2010,1538
F,Lindsay,2010,1538
M,Brodie,2010,1534
F,Aliya,2010,1533
M,Deacon,2010,1532
F,Patricia,2010,1530
M,Jamarion,2010,1530
M,Layne,2010,1529
M,Kian,2010,1528
F,Felicity,2010,1528
F,Maia,2010,1527
F,Lylah,2010,1526
M,Camron,2010,1522
M,Chad,2010,1517
M,Carmelo,2010,1517
F,Asia,2010,1516
F,Malaysia,2010,1516
F,Laylah,2010,1512
M,Matias,2010,1512
F,Irene,2010,1508
M,Francis,2010,1507
F,Bria,2010,1505
F,Cindy,2010,1503
M,Kamari,2010,1497
F,Jaylene,2010,1495
F,Emilie,2010,1494
M,Shaun,2010,1493
F,Braylee,2010,1491
F,Lailah,2010,1489
F,Kristina,2010,1487
M,Lucian,2010,1487
M,Wilson,2010,1486
M,Jaxen,2010,1486
M,Beckham,2010,1485
M,Mohammad,2010,1485
F,Bryanna,2010,1482
F,Mckayla,2010,1477
M,Giovani,2010,1477
M,Marc,2010,1476
M,Callen,2010,1474
M,Zayne,2010,1472
F,Wendy,2010,1469
F,Amina,2010,1467
F,Casey,2010,1463
F,Braelynn,2010,1462
F,Jaida,2010,1461
M,Melvin,2010,1455
M,Jeffery,2010,1454
F,Kiana,2010,1453
F,Kallie,2010,1449
F,Yasmin,2010,1448
F,Christine,2010,1447
F,Briley,2010,1445
F,Ayanna,2010,1444
F,Chaya,2010,1435
F,Leanna,2010,1432
M,Kendall,2010,1430
F,Sherlyn,2010,1429
F,Beatrice,2010,1428
F,Kailee,2010,1425
M,Micheal,2010,1422
F,Mariyah,2010,1421
F,Noemi,2010,1421
F,Zion,2010,1416
F,Ellen,2010,1414
M,Dayton,2010,1414
M,Harley,2010,1410
M,Guillermo,2010,1409
M,Jaydon,2010,1408
F,Jaylin,2010,1407
F,Tabitha,2010,1406
M,Jon,2010,1406
M,Kayson,2010,1402
M,Luciano,2010,1402
F,Leia,2010,1399
F,Clare,2010,1398
M,Jermaine,2010,1395
F,Aliana,2010,1392
F,Kourtney,2010,1391
F,Kaleigh,2010,1390
F,Lesly,2010,1389
F,Adrienne,2010,1388
F,Maryam,2010,1388
F,Diamond,2010,1387
M,Joey,2010,1381
F,Alayah,2010,1380
M,Ellis,2010,1375
M,Tatum,2010,1374
F,Leyla,2010,1372
F,Armani,2010,1361
F,Zuri,2010,1359
M,Harper,2010,1358
F,Taryn,2010,1357
M,Jonathon,2010,1355
F,Millie,2010,1349
F,Matilda,2010,1349
F,Taliyah,2010,1347
F,Lisa,2010,1346
F,Emelia,2010,1345
F,Iliana,2010,1342
F,Charleigh,2010,1340
M,Tommy,2010,1340
F,Carlee,2010,1335
F,Nova,2010,1335
M,Willie,2010,1335
F,Mira,2010,1335
F,Aimee,2010,1334
M,Cory,2010,1333
M,Raphael,2010,1330
M,Santino,2010,1329
F,Kaitlynn,2010,1324
F,Alia,2010,1323
M,Layton,2010,1323
M,Sylas,2010,1321
M,Nikolai,2010,1318
M,Reginald,2010,1318
M,Bobby,2010,1318
M,Raylan,2010,1316
F,Brisa,2010,1314
M,Javon,2010,1313
F,Reyna,2010,1313
F,Alena,2010,1311
F,Jolie,2010,1311
M,Bentlee,2010,1311
M,Sincere,2010,1307
F,Karsyn,2010,1303
M,Tripp,2010,1303
M,Rex,2010,1303
M,Daxton,2010,1302
F,Blake,2010,1302
M,Terrence,2010,1299
F,Cherish,2010,1298
F,Elin,2010,1298
M,Toby,2010,1294
M,Jefferson,2010,1294
F,Elaine,2010,1293
M,Triston,2010,1292
F,Martha,2010,1290
M,Kylan,2010,1289
F,Frances,2010,1288
F,Jocelynn,2010,1286
F,Addilyn,2010,1286
M,Yusuf,2010,1284
M,Jagger,2010,1283
M,Terrell,2010,1280
F,Rylan,2010,1277
F,Janae,2010,1277
M,Kale,2010,1277
F,Jordynn,2010,1276
F,Celia,2010,1276
F,Zaniyah,2010,1275
F,Carolyn,2010,1274
F,Cataleya,2010,1272
M,Neil,2010,1272
F,Charli,2010,1271
M,Allan,2010,1271
M,Billy,2010,1269
M,Alessandro,2010,1268
F,Saniya,2010,1267
F,Kynlee,2010,1267
F,River,2010,1266
F,Rihanna,2010,1266
M,Marlon,2010,1266
F,Corinne,2010,1264
F,Edith,2010,1264
M,Lewis,2010,1263
F,Heather,2010,1262
F,Mercedes,2010,1261
F,Jemma,2010,1256
F,Emmy,2010,1255
F,Ivanna,2010,1255
F,Meghan,2010,1252
F,Ayleen,2010,1252
F,Everly,2010,1248
M,Memphis,2010,1244
M,Benson,2010,1241
F,Sidney,2010,1239
F,Livia,2010,1239
F,Elianna,2010,1239
M,Lee,2010,1238
M,Zechariah,2010,1237
M,Felipe,2010,1237
F,Emmalee,2010,1235
M,Jessie,2010,1234
M,Will,2010,1234
M,Tomas,2010,1232
M,Luka,2010,1231
F,America,2010,1228
M,Bently,2010,1228
M,Kole,2010,1226
F,Lorelai,2010,1225
M,Ariel,2010,1224
F,Malaya,2010,1222
F,Aryana,2010,1222
F,Chana,2010,1222
M,Omari,2010,1220
M,Aydin,2010,1220
M,Jadiel,2010,1213
F,Kensley,2010,1212
F,Mae,2010,1210
M,Jamal,2010,1210
M,Kody,2010,1207
F,Macey,2010,1206
F,Keyla,2010,1206
M,Aryan,2010,1204
F,Destinee,2010,1203
M,Urijah,2010,1203
M,Ulises,2010,1202
M,Aron,2010,1202
F,Paloma,2010,1202
M,Jadon,2010,1201
M,Sterling,2010,1200
F,Adelina,2010,1199
M,Ayaan,2010,1199
M,Ray,2010,1198
F,Jayde,2010,1197
M,Makai,2010,1197
M,Dax,2010,1193
F,Barbara,2010,1192
M,Tristian,2010,1191
F,Zaria,2010,1190
F,Shannon,2010,1189
M,Jasiah,2010,1187
F,Kaya,2010,1185
F,Lillianna,2010,1181
M,Leonard,2010,1180
F,Zariyah,2010,1179
F,Paulina,2010,1178
M,Soren,2010,1178
M,Alonso,2010,1176
M,Mathias,2010,1174
F,Chanel,2010,1172
M,Rene,2010,1170
M,Elisha,2010,1168
M,Stanley,2010,1168
F,Abril,2010,1165
M,Gerald,2010,1165
M,Rayan,2010,1164
M,Odin,2010,1163
F,Julianne,2010,1163
F,Renata,2010,1163
F,Eileen,2010,1163
F,Sonia,2010,1163
F,Amirah,2010,1161
M,Niko,2010,1161
F,Carla,2010,1160
M,Ronnie,2010,1158
F,Haleigh,2010,1154
F,Willa,2010,1154
F,Pearl,2010,1153
F,Hattie,2010,1152
M,Harry,2010,1150
F,Deborah,2010,1147
M,Cristopher,2010,1146
F,Paula,2010,1145
M,Hank,2010,1145
F,Giada,2010,1145
F,Demi,2010,1144
F,Colette,2010,1143
F,Taraji,2010,1141
F,Nathaly,2010,1141
M,Hamza,2010,1140
F,Jenny,2010,1138
F,Alisson,2010,1138
F,Krystal,2010,1137
F,Alma,2010,1133
F,Ali,2010,1132
F,Angeline,2010,1132
F,Susan,2010,1130
F,Kyndall,2010,1129
F,Kaitlin,2010,1126
M,Semaj,2010,1126
F,Hadassah,2010,1122
M,Isiah,2010,1121
M,Dwayne,2010,1121
M,Darian,2010,1120
M,Maxim,2010,1116
F,Hana,2010,1116
F,Kimber,2010,1114
M,Aydan,2010,1114
M,Bowen,2010,1113
F,Yaritza,2010,1113
F,Alisha,2010,1112
M,Adonis,2010,1111
M,Yosef,2010,1109
M,Marquis,2010,1108
M,Kareem,2010,1108
M,Emery,2010,1107
M,Winston,2010,1107
M,Vicente,2010,1107
F,Nola,2010,1103
F,Kaiya,2010,1103
M,Chaim,2010,1103
F,Bryn,2010,1097
M,Emmitt,2010,1096
M,Matthias,2010,1095
F,Averi,2010,1094
F,Salma,2010,1093
M,Hayes,2010,1092
F,Mara,2010,1092
F,Alyvia,2010,1091
F,Carlie,2010,1090
F,Sharon,2010,1089
M,Lamar,2010,1089
M,Zain,2010,1088
F,Paislee,2010,1087
M,Jordyn,2010,1087
F,Regan,2010,1084
F,Karissa,2010,1083
M,Ben,2010,1082
F,Mina,2010,1081
F,Patience,2010,1080
F,Giovanna,2010,1078
M,Kolby,2010,1077
M,Giovanny,2010,1077
M,Branson,2010,1076
M,Rogelio,2010,1075
M,Roland,2010,1074
M,Rashad,2010,1074
M,Alexzander,2010,1070
F,Raina,2010,1069
M,Kenny,2010,1069
M,Jerome,2010,1067
F,Lina,2010,1066
F,Deanna,2010,1063
F,Rayna,2010,1057
M,Deshawn,2010,1056
M,Kyson,2010,1056
F,Jaqueline,2010,1056
F,Tamia,2010,1054
F,Ryann,2010,1054
F,Saige,2010,1052
M,Augustus,2010,1050
F,Samiyah,2010,1049
F,Tara,2010,1047
F,Luz,2010,1047
F,Avah,2010,1044
M,Tristin,2010,1044
F,Moriah,2010,1043
F,Kaylyn,2010,1043
F,Alaya,2010,1042
F,Carley,2010,1041
F,Myra,2010,1041
M,Darrell,2010,1039
F,Juniper,2010,1036
F,Rachael,2010,1035
M,Abdullah,2010,1033
M,Brent,2010,1032
F,Dixie,2010,1032
F,Campbell,2010,1031
M,Conrad,2010,1031
M,Gauge,2010,1030
F,Jakayla,2010,1029
M,Clay,2010,1027
M,Samir,2010,1026
M,Davin,2010,1024
F,Abbie,2010,1022
F,Dallas,2010,1021
M,Camren,2010,1021
M,Arian,2010,1021
M,Cedric,2010,1020
M,Javion,2010,1019
M,Jamie,2010,1019
F,Ingrid,2010,1019
F,Yamileth,2010,1018
F,Shaniya,2010,1015
M,Jaylin,2010,1014
M,Draven,2010,1013
F,Yesenia,2010,1013
F,Maliah,2010,1009
F,Lilyanna,2010,1009
F,Audriana,2010,1009
M,Bruno,2010,1008
F,Rayne,2010,1007
F,Leona,2010,1006
M,Jairo,2010,1005
F,Roselyn,2010,1005
M,Casen,2010,1004
M,Adrien,2010,1003
F,Libby,2010,1002
M,Markus,2010,1002
M,Crosby,2010,1002
F,Larissa,2010,1001
F,Kaylen,2010,1000
F,Winter,2010,1000
M,Eden,2010,999
F,Natalya,2010,997
F,Renee,2010,996
F,Ariah,2010,995
M,Thiago,2010,995
F,Micah,2010,994
F,Lilia,2010,994
F,Cristina,2010,993
F,Kenna,2010,992
M,Nixon,2010,991
F,Azaria,2010,990
M,Osvaldo,2010,990
F,Bryleigh,2010,989
F,Kendal,2010,989
M,Aidyn,2010,986
M,Tyrone,2010,986
F,Ayana,2010,985
F,Cheyanne,2010,985
F,Blair,2010,985
M,Bo,2010,985
F,Britney,2010,980
F,Lara,2010,980
M,Valentino,2010,980
M,Vihaan,2010,980
F,Jadyn,2010,979
F,Karlie,2010,976
F,Tegan,2010,976
F,Aubri,2010,976
M,Branden,2010,976
F,Haylie,2010,975
M,Jamir,2010,975
F,Gisselle,2010,975
M,Westin,2010,971
M,Edison,2010,971
M,Bronson,2010,969
M,Giancarlo,2010,968
F,Alannah,2010,967
F,Coraline,2010,966
F,Araceli,2010,966
F,Jazmyn,2010,965
M,Wayne,2010,964
F,Galilea,2010,964
M,Landry,2010,962
M,Aaden,2010,961
M,Alfonso,2010,960
M,Davian,2010,959
F,Lilith,2010,957
M,Brendon,2010,957
F,Joyce,2010,957
M,Zavier,2010,955
M,Kolten,2010,952
M,Craig,2010,951
F,Maritza,2010,950
M,Sage,2010,949
M,Teagan,2010,949
F,Milania,2010,948
M,Brennen,2010,947
M,Kymani,2010,945
M,Eugene,2010,944
F,Kai,2010,942
F,Rivka,2010,942
M,Chace,2010,941
M,Vincenzo,2010,941
M,Duncan,2010,941
F,Charity,2010,940
F,Judith,2010,940
F,Jewel,2010,939
M,Rudy,2010,939
M,Steve,2010,939
F,Aleigha,2010,936
F,Elliot,2010,935
F,Hayleigh,2010,933
F,Emory,2010,932
F,Marianna,2010,931
M,Mayson,2010,929
F,Kairi,2010,928
F,Princess,2010,927
F,Aubrianna,2010,926
F,Tess,2010,926
F,Kirsten,2010,925
M,Blaze,2010,924
F,Karis,2010,923
M,Killian,2010,921
F,Sanaa,2010,921
F,Sloan,2010,918
F,Belen,2010,918
F,Kenia,2010,915
F,Cailyn,2010,914
F,Saanvi,2010,913
M,Lennox,2010,912
M,Jorden,2010,910
M,Alden,2010,910
F,Aviana,2010,910
F,Riya,2010,909
F,Analia,2010,908
F,Aliza,2010,908
F,Dorothy,2010,907
M,Kaeden,2010,907
M,Theo,2010,907
F,Karma,2010,906
F,Yoselin,2010,903
F,Kasey,2010,903
M,Harvey,2010,903
F,Thalia,2010,903
M,Darwin,2010,902
F,Jaiden,2010,901
F,Temperance,2010,901
F,Jolene,2010,899
M,Vance,2010,898
M,Marcelo,2010,898
M,Ishaan,2010,898
M,Jovanni,2010,897
M,Misael,2010,896
F,Meadow,2010,895
F,Diya,2010,891
M,Rylee,2010,890
F,Sariyah,2010,890
F,Carleigh,2010,889
M,Gavyn,2010,889
M,Dominique,2010,886
M,Jovani,2010,886
M,Ronin,2010,886
F,Ann,2010,884
F,Laurel,2010,883
M,Quintin,2010,883
F,Sarahi,2010,883
F,Sky,2010,882
F,Kinsey,2010,879
F,Milana,2010,878
M,Lionel,2010,878
M,Princeton,2010,877
M,Abdiel,2010,876
F,Azalea,2010,875
F,Kaelynn,2010,874
F,Tianna,2010,874
F,Marisa,2010,873
M,Samson,2010,873
M,Johnathon,2010,871
M,Junior,2010,871
F,Akira,2010,869
F,Adyson,2010,868
F,Mattie,2010,868
F,Miya,2010,868
F,Nahla,2010,867
M,Rayden,2010,867
M,Van,2010,866
F,Charlize,2010,866
M,Leandro,2010,865
M,Lennon,2010,862
M,Rolando,2010,861
M,Damarion,2010,860
F,Estella,2010,858
M,Ramiro,2010,858
M,Kamron,2010,855
F,Abbey,2010,854
M,Marcel,2010,852
M,Leonidas,2010,852
F,Kora,2010,851
F,Neveah,2010,850
M,Fisher,2010,850
M,Konner,2010,849
F,Carissa,2010,849
M,Jamar,2010,848
F,Rory,2010,848
F,Kylah,2010,847
F,Abrielle,2010,847
F,Esperanza,2010,846
F,Belinda,2010,844
F,Zahra,2010,843
F,Alaysia,2010,839
F,Kelsie,2010,839
F,Alisa,2010,839
M,Hassan,2010,839
M,Fletcher,2010,838
F,Ireland,2010,838
F,Celine,2010,838
M,Callum,2010,838
M,Justus,2010,837
F,Bree,2010,836
M,Heath,2010,835
F,Marlene,2010,834
M,Antoine,2010,832
F,Anabel,2010,832
M,Lyric,2010,830
F,Makena,2010,830
M,Elian,2010,830
M,Harold,2010,829
F,Kiersten,2010,827
M,Damion,2010,827
M,Alvaro,2010,825
F,Emmalynn,2010,823
M,Cale,2010,823
F,Katrina,2010,823
F,Kyndal,2010,822
M,Deangelo,2010,822
M,Legend,2010,819
F,Lillyana,2010,819
F,Annabell,2010,818
M,Konnor,2010,818
M,Krish,2010,818
F,Avianna,2010,817
M,Remy,2010,817
M,Rodolfo,2010,817
M,Randall,2010,816
F,India,2010,814
F,Evalyn,2010,814
F,Milena,2010,812
M,Crew,2010,810
F,Kailynn,2010,809
M,Trevon,2010,809
F,Esme,2010,809
F,Isabell,2010,808
F,Tia,2010,807
F,Amalia,2010,807
F,Dalia,2010,806
F,Tinley,2010,806
F,Cambria,2010,806
M,Arlo,2010,805
M,Otto,2010,805
M,Jaeden,2010,804
F,Karly,2010,803
F,Emmaline,2010,802
M,Coleman,2010,802
F,Julieta,2010,802
F,Jacquelyn,2010,802
M,Maximo,2010,801
F,Scarlette,2010,800
F,Azul,2010,800
F,Jacey,2010,799
M,Yandel,2010,799
F,Bayleigh,2010,798
M,Cain,2010,798
F,Caydence,2010,797
M,Frankie,2010,796
F,Giavanna,2010,795
M,Xavi,2010,794
M,Seamus,2010,793
M,Kamryn,2010,792
M,Ean,2010,792
M,Keenan,2010,791
F,Zainab,2010,791
F,Jaylyn,2010,790
F,Aurelia,2010,790
F,Stacy,2010,788
F,Devyn,2010,787
M,Amos,2010,787
M,Salvatore,2010,787
F,Samiya,2010,786
F,Azariah,2010,786
F,Mabel,2010,785
F,Jaidyn,2010,784
F,Nathalia,2010,784
F,Annalee,2010,783
F,Laniyah,2010,782
F,Heidy,2010,780
F,Yazmin,2010,779
F,Tania,2010,778
M,Arnav,2010,778
F,Kendyl,2010,777
M,Gilberto,2010,776
M,Flynn,2010,776
F,Mylee,2010,775
F,Ashtyn,2010,773
F,Mercy,2010,773
M,Brogan,2010,773
F,Raylee,2010,771
F,Litzy,2010,770
F,Audrianna,2010,768
F,Bentley,2010,766
F,Kamari,2010,766
F,Amaris,2010,766
F,Janet,2010,766
M,Neymar,2010,764
F,Kori,2010,763
F,Kayleen,2010,763
F,Aanya,2010,762
F,Valery,2010,762
F,Karleigh,2010,759
F,Dalilah,2010,759
F,Reina,2010,759
F,Ariyah,2010,758
F,Yamilet,2010,758
M,Aditya,2010,758
F,Shyla,2010,757
F,Jana,2010,755
M,Makhi,2010,755
F,Jaleah,2010,754
M,Gibson,2010,754
F,Milagros,2010,754
F,Remi,2010,754
M,Mike,2010,754
F,Roxanne,2010,752
M,Jair,2010,752
M,Camryn,2010,750
F,Aubrielle,2010,750
F,Jamya,2010,749
F,Yuliana,2010,749
M,Milan,2010,749
F,Marleigh,2010,748
M,Hendrix,2010,747
F,Gwyneth,2010,747
M,Stefan,2010,747
F,Carina,2010,746
F,Elissa,2010,746
F,Noa,2010,746
F,Aya,2010,746
F,Ashanti,2010,744
F,Harlee,2010,744
M,Masen,2010,743
M,Vaughn,2010,743
M,Valentin,2010,742
F,Ellison,2010,741
M,Jedidiah,2010,739
M,Yehuda,2010,739
F,Lyra,2010,737
F,Wren,2010,737
M,Efrain,2010,737
F,Treasure,2010,736
F,Liv,2010,736
F,Monserrat,2010,734
F,Kaley,2010,733
F,Mayra,2010,733
F,Jamiyah,2010,732
M,Demarcus,2010,732
F,Noor,2010,731
F,Shania,2010,729
F,Pamela,2010,727
M,Zaire,2010,727
F,Jaylen,2010,726
M,Brentley,2010,726
F,Essence,2010,725
M,Kyree,2010,725
M,Franco,2010,721
F,Ashlee,2010,720
M,Brice,2010,720
F,Dania,2010,720
F,Elliott,2010,719
F,Micaela,2010,719
F,Geraldine,2010,718
M,Hezekiah,2010,717
M,Jaylon,2010,717
M,Sidney,2010,717
M,Callan,2010,717
F,Damaris,2010,716
F,Joelle,2010,716
F,Kamille,2010,715
M,Bradyn,2010,715
F,Rubi,2010,715
F,Frida,2010,715
M,Todd,2010,714
M,Freddy,2010,714
F,Tinsley,2010,713
M,Camdyn,2010,713
M,Izayah,2010,713
M,Tyrell,2010,711
M,Cassius,2010,711
F,Leigha,2010,710
M,Jabari,2010,710
M,Derick,2010,710
F,Aiyanna,2010,709
F,Jessa,2010,708
M,Bodhi,2010,708
F,Theresa,2010,707
F,Kailani,2010,706
M,Yousef,2010,706
F,Xiomara,2010,704
F,Samira,2010,704
F,Emani,2010,704
F,Izabelle,2010,703
F,Landry,2010,702
F,Vienna,2010,702
M,Gilbert,2010,702
M,Rey,2010,699
M,Isai,2010,699
F,Kamiyah,2010,697
F,Dominique,2010,697
M,Zachery,2010,696
M,Deegan,2010,694
F,Berkley,2010,693
F,Sofie,2010,693
M,Thaddeus,2010,693
F,Amiah,2010,692
M,Ernest,2010,691
F,Jaden,2010,690
M,Joziah,2010,689
M,Santos,2010,688
M,Clinton,2010,687
M,Yisroel,2010,687
F,Aubriana,2010,686
M,Deon,2010,686
F,Janiah,2010,685
F,Lizeth,2010,685
F,Antonia,2010,685
F,Estelle,2010,685
F,Harmoni,2010,684
F,Alianna,2010,684
M,Yael,2010,683
M,Cael,2010,683
F,Iyanna,2010,682
M,Tyree,2010,682
M,Brecken,2010,681
F,Abagail,2010,680
M,Ameer,2010,680
M,Mustafa,2010,679
F,Addie,2010,677
M,Agustin,2010,677
F,Selina,2010,676
F,Sanai,2010,676
F,Karmen,2010,675
F,Carter,2010,675
M,Darnell,2010,675
M,Houston,2010,674
F,Kaleah,2010,673
M,Cortez,2010,673
F,Rebeca,2010,673
M,Jean,2010,673
F,Violeta,2010,672
F,Aracely,2010,671
F,Astrid,2010,671
F,Margot,2010,670
M,Bridger,2010,669
M,Camilo,2010,669
F,Zaniya,2010,664
F,Aliah,2010,664
F,Shaylee,2010,663
F,Kierra,2010,663
M,Juelz,2010,663
M,Benton,2010,662
M,Maxton,2010,662
F,Shyanne,2010,661
F,Kaidence,2010,659
M,Mordechai,2010,659
F,Promise,2010,658
M,Dario,2010,658
M,Cayson,2010,657
M,Dilan,2010,657
F,Honesty,2010,655
M,Davon,2010,655
F,Payten,2010,655
M,Rowen,2010,654
M,Jaycob,2010,654
F,Sydnee,2010,653
M,Keon,2010,653
F,Maren,2010,653
M,Kingsley,2010,653
M,Kyrie,2010,652
F,Monroe,2010,652
M,Donte,2010,652
F,Suri,2010,650
F,Abigale,2010,649
F,Keily,2010,647
M,Damari,2010,647
F,Ivana,2010,646
F,Milani,2010,646
F,Maite,2010,646
F,Reece,2010,645
F,Kaylah,2010,645
M,Roderick,2010,644
F,Kamilah,2010,644
M,Blaise,2010,644
F,Gretchen,2010,644
F,Delia,2010,642
M,Sonny,2010,641
M,Hugh,2010,641
F,Karli,2010,638
F,Preslee,2010,638
F,Maylee,2010,637
M,Darryl,2010,637
M,Zaid,2010,637
M,Menachem,2010,637
F,Magdalena,2010,636
F,Saylor,2010,636
M,Anders,2010,636
M,Darien,2010,635
F,Yasmine,2010,634
M,Yadiel,2010,634
M,Emory,2010,633
F,Ailyn,2010,633
F,Kaila,2010,632
F,Lorena,2010,632
M,Enoch,2010,632
F,Marin,2010,631
M,Zackery,2010,631
F,Elina,2010,630
M,Reagan,2010,630
F,Stephany,2010,629
M,Mack,2010,628
F,Annette,2010,628
M,Jaidyn,2010,627
F,Leilah,2010,627
F,Magnolia,2010,626
M,Marley,2010,626
M,Miller,2010,624
M,Alfred,2010,624
F,Nalani,2010,624
F,Lianna,2010,624
M,Ignacio,2010,624
F,Gwen,2010,623
M,Aarush,2010,623
M,Oakley,2010,622
F,Annelise,2010,622
F,Collins,2010,621
M,Brenton,2010,621
F,Lillyanna,2010,621
F,Dani,2010,619
F,Jenesis,2010,618
F,Tamara,2010,618
M,Johann,2010,618
F,Bonnie,2010,616
M,Zeke,2010,614
F,Abrianna,2010,614
F,Areli,2010,614
M,Pierre,2010,614
F,Yara,2010,613
F,Elayna,2010,610
F,Maryjane,2010,609
F,Gracyn,2010,608
M,Braylin,2010,608
F,Darlene,2010,608
M,Turner,2010,607
F,Hunter,2010,607
F,Freya,2010,607
F,Christiana,2010,606
M,Deven,2010,606
F,Chasity,2010,605
M,Malaki,2010,604
F,Sally,2010,603
M,Dangelo,2010,603
F,Fallon,2010,602
F,Unique,2010,602
M,Howard,2010,602
M,Dariel,2010,602
M,Broderick,2010,602
F,Shreya,2010,602
F,Jazzlyn,2010,601
F,Pyper,2010,600
M,Irvin,2010,600
F,Jurnee,2010,599
F,Katalina,2010,598
F,Rhea,2010,598
F,Anjali,2010,597
F,Iyana,2010,596
F,Mariela,2010,596
M,Cristiano,2010,596
F,Makiyah,2010,594
M,Kohen,2010,593
F,Cristal,2010,593
F,Amia,2010,591
F,Soraya,2010,591
F,Asha,2010,591
M,Yair,2010,591
M,Eliezer,2010,591
F,Arden,2010,590
M,Jakobe,2010,590
M,Gaige,2010,590
M,Truman,2010,590
F,Alanah,2010,589
F,Janice,2010,589
M,Ross,2010,587
F,Kayley,2010,587
M,Leroy,2010,587
M,Shimon,2010,587
M,Rylen,2010,586
F,Luisa,2010,586
F,Ananya,2010,586
M,Lucca,2010,586
F,Taniyah,2010,585
M,Jeramiah,2010,584
F,Abbygail,2010,583
M,Kyron,2010,583
F,Yaretzy,2010,583
F,Calista,2010,583
M,Quinten,2010,583
F,Anais,2010,582
F,Selene,2010,582
